P1,mol_id,smiles
1,CID2172285,Cc1cc(C)cc(N2C(=O)NC(=O)/C(=C\c3cccn3-c3ccccc3)C2=O)c1
1,CID2133511,Cc1sc2nc(SCC(=O)NCCO)n(C)c(=O)c2c1C
1,CID2741522,Cc1noc(C)c1C(=O)N1CCOCC1
0,CID3543275,O=C(c1ccco1)N1CCN=C1SCc1ccccc1Cl
1,CID2216008,CC(C)N(Cc1nc(-c2ccc(Cl)cc2)no1)C(=O)CN(C)S(=O)(=O)c1ccc(Cl)cc1
1,CID1105282,COc1ccc(Cc2nc(-c3cccnc3)no2)cc1OC
1,CID894481,COC(=O)c1ccc(COC(=O)c2ccc(N(C)C)cc2)cc1
1,CID1562623,O=C(CCCN1C(=O)S/C(=C\c2ccccc2)C1=O)NNC(=O)c1ccccc1O
1,CID5328770,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1
1,CID1737291,Cc1ccc(S(=O)(=O)N(CC(=O)NCCSc2ccccn2)c2cc(C)cc(C)c2)cc1
1,CID2877837,CCOc1ccc(C(C)=O)cc1CC(C(N)=O)C(N)=O
1,CID1378646,COc1cc(C(=O)Nc2cc(-c3ccccc3)[nH]n2)cc(OC)c1OC
1,CID705776,O=C(N1CCOCC1)N1c2ccccc2Sc2ccccc21
1,CID2583718,COc1cc(OC)cc(C(=O)Nc2nc3ccccc3[nH]2)c1
1,CID12888,c1ccc(-c2nnc(-c3ccccc3)o2)cc1
1,CID2909929,O=C(C1CCCO1)N1CCN(C(=S)Nc2ccc(Cl)cc2Cl)CC1
1,CID1252359,CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)N1CCOCC1)c1ccc2c(c1)OCO2
1,CID3778366,Cc1cc(C)n(-c2nc(SCCN(C)C)c3c4c(sc3n2)COC(C)(C)C4)n1
0,CID2295879,N#CCCCSc1nnc(-c2ccc(Cl)cc2)n1-c1ccccc1
1,CID2018906,CC1CCN(C(=S)c2ccc(-c3ccc(Cl)cc3Cl)o2)CC1
1,CID4111596,COc1cccc(/C=N/NC(=O)C(C)n2nnc3ccccc32)c1
1,CID899169,COc1ccc(C)cc1NS(=O)(=O)c1cc(C)ccc1C
1,CID882287,COc1ccc(/C=C2\C(=O)ON=C2c2cccc([N+](=O)[O-])c2)cc1
1,CID1845211,O=C(/C=C/c1ccc(Cl)cc1)NC(=S)Nc1ccc(CN2CCOCC2)cc1
1,CID12884,O=C1C(=O)N(c2ccccc2)c2ccccc21
1,CID199037,Nc1nnc(-c2cccnc2)s1
1,CID2973789,O=C(Nc1ccccc1Sc1ccccc1)C1CCCO1
1,CID1420690,Cc1ccc(-n2c(SCC(=O)N/N=C/c3ccc(C)s3)nnc2-c2ccccc2)cc1
1,CID656251,O=C1NC(c2ccco2)Nc2ccccc21
1,CID2214399,CCOC(=O)c1c(-c2cccs2)csc1NC(=O)CSc1ncn[nH]1
1,CID988174,O=C(Nc1ccccc1NC(=O)NC1CCCCC1)NC1CCCCC1
0,CID649138,Cc1cc(C)n(CC(=O)N(C2CCCCC2)C2CCCCC2)n1
1,CID2095421,C=CCn1c(SCC(=O)N2CC(=O)Nc3ccccc32)nc2scc(-c3ccccc3)c2c1=O
1,CID989888,C=CCn1c(SCC(=O)N2CCc3ccccc3C2)nc2ccccc2c1=O
1,CID3800740,COc1ccc(C2C(C#N)=C(N)Oc3c2c(C)nn3-c2ccccc2)cc1Cn1nc(C)c([N+](=O)[O-])c1C
1,CID1333416,CCOC(=O)c1ccc(NC(=O)Cn2nnc(-c3ccccc3F)n2)cc1
1,CID2289653,CS(=O)(=O)N(Cc1ccccc1)c1ccc(C(=O)NCCSCc2ccco2)cc1
1,CID3142259,Cc1ccccc1NC(=O)CSC1=C(C#N)C(c2ccsc2)CC(=O)N1
1,CID1094945,COc1cc(C)c(Cl)cc1S(=O)(=O)n1cnc2ccccc21
1,CID1207633,O=C(COc1ccccc1)NC(=S)Nc1ccc2c3c(cccc13)CC2
1,CID5308691,CN(CCNC(=O)c1cn(C)c2ccc(S(=O)(=O)N(C)C)cc2c1=O)CCc1ccccc1
1,CID3743058,Cc1ccc2c(c1)C(=O)C(NC(=O)c1ccc(Cl)c(Cl)c1)CS2
1,CID297427,CC(c1ccccc1)n1cncc1C(=O)O
1,CID4969272,CC(=O)c1ccc(N2CCN(C(=S)Nc3ccc(Oc4ccccc4)cc3)CC2)cc1
1,CID1472593,Cc1ccc(S(=O)(=O)NNC(=O)C2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)cc1
1,CID2212806,Cc1cccc(NC(=O)c2cc(NC(=O)c3ccco3)ccc2N2CCCCC2)c1
1,CID2374619,Cc1ccsc1/C=C1\CCc2ccccc2C1=O
1,CID3244788,CCCN1CCC2(CC1)NC(CO)(CO)CO2
1,CID3244789,CC(C)CCNC(=O)CCCn1c(=O)[nH]c2ccc(Br)cc2c1=O
1,CID3147557,COCCN1C(=O)C(O)=C(C(=O)c2cccs2)C1c1ccccc1
1,CID3244780,COc1ccc(CCN2C(=O)CCC2(C)C(=O)NCc2cccnc2)cc1OC
0,CID3244781,CCN(CC)CCNC(=O)CS(=O)Cc1nc(-c2ccc(Cl)cc2)oc1C
1,CID3244782,O=C(NCCCN1CCN(Cc2ccccc2)CC1)C1CCN(S(=O)(=O)N2CCCC2)CC1
1,CID3244783,CC(c1ccccc1)N1CC(C(=O)NC2CCCC2)CC1=O
1,CID3244784,CC1CCCC(NC(=O)CN2CCN(Cc3ccc(Cl)cc3)C2=O)C1C
1,CID3244786,CC(=O)N(c1ccc2oc(=O)sc2c1)S(=O)(=O)c1ccccc1
1,CID1337412,CCOc1ccc(-c2nn(-c3ccccc3)cc2/C=C2\SC(N)=NC2=O)cc1C
1,CID2171167,Cc1ccc(NC(=S)NCCSc2ccc(Cl)cc2)c(C)c1
1,CID264200,CCCCS(C)=NS(=O)(=O)c1ccc(C)cc1
1,CID1277401,CC(=O)N1CCc2cc(NS(=O)(=O)c3cccs3)ccc21
1,CID2972431,CCN(C1CCS(=O)(=O)C1)S(=O)(=O)c1cccs1
1,CID893914,CN(CC(N)=O)S(=O)(=O)c1ccc(F)cc1
1,CID2033394,Cc1cc(Nc2nnnn2-c2ccccc2)n(-c2ccc(Cl)cc2)n1
0,CID2970466,NC(=O)c1c(NC(=O)C2CCCO2)sc2c1CCC2
1,CID989220,Cc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)N3CCC(C(N)=O)CC3)cc2)cc1
0,CID3244539,Cn1cc(/C=N/n2cnc3scc(-c4ccccc4)c3c2=O)c2ccccc21
1,CID989227,CN(c1cccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)c1)S(C)(=O)=O
1,CID2828242,CCCOC(=O)/C(C)=N/NC(=O)c1ccco1
0,CID3244538,COCCn1c(=O)[nH]c2cc(C(=O)NC(C)C)ccc2c1=O
1,CID1095016,O=C(c1cc2c(ccc3ccccc32)oc1=O)N1CCCC1
1,CID821958,COC(=O)c1onc(C(=O)c2ccccc2)c1C(=O)OC
1,CID16192565,CC1=NN(c2ccccc2)C(=O)/C1=C/NN1C(=O)c2cccc3cccc(c23)C1=O
1,CID2981472,CCCOc1ccc(C2NC(=O)NC(c3ccccc3)=C2C(C)=O)cc1OCC
1,CID821953,Cc1cc(C(=O)N(C)C)sc1-c1ccccc1
1,CID1352026,COc1ccc(-c2nc(-c3cccc(C(F)(F)F)c3)no2)cc1OC
1,CID3237401,Cc1cc(NC(=O)CCCC(=O)OCC(F)(F)C(F)F)cc(C)c1C(=O)O
1,CID3237400,CC1C(=O)C(C)C(c2cccs2)NC1c1cccs1
1,CID3237403,COc1ccccc1-n1cc(C(=O)NCC(=O)N2CCN(c3ccccn3)CC2)c2ccccc2c1=O
1,CID3237402,CCCN(CCC)C(=O)CSc1nc2nnc(C)c-2c(N)n1-c1ccc(OC)cc1
1,CID3241664,O=C(NCC(c1cccnc1)N1CCN(c2ccccc2F)CC1)C1CCCCC1
0,CID3241665,Cc1cc(NC(=O)CSc2nccn2-c2ccc(Cl)cc2)no1
1,CID3237407,CCOc1ccc(/C=c2\sc3nc(-c4ccco4)nn3c2=O)cc1OCC
1,CID3237406,COC(=O)C(O)(NC(=O)OCc1ccccc1)C(F)(F)F
1,CID3237409,CCOC(=O)c1sc2nc(CC(=O)OC)nc(N3CCN(c4ccccn4)CC3)c2c1C
1,CID3237408,O=C(NCCCN1CCOCC1)C1CC(=O)N(C2CCCCC2)C1
1,CID2891105,CC1=C(C)CC(C(=O)NCCc2ccccc2)C(C(=O)O)C1
1,CID896245,Cc1cc(C(=O)Nc2ccccc2N2CCOCC2)ccc1[N+](=O)[O-]
1,CID4441191,O=C1NC(c2ccco2)Nc2sc3c(c21)CCN(Cc1ccccc1)C3
1,CID896241,O=S(=O)(c1ccc(Cl)cc1)n1cccn1
1,CID568400,Cc1nnc(-c2ccccc2)c[n+]1[O-]
1,CID798048,CCN(CC)C(=O)CSc1ccc(C(F)(F)F)cc1[N+](=O)[O-]
1,CID758960,CC(C)NS(=O)(=O)c1cccc2nsnc12
1,CID660536,C/C(=N\n1cnnc1)c1cccnc1
1,CID434301,Cn1cnc([N+](=O)[O-])c1Oc1ccccc1
1,CID2365518,CNC(=O)COC(=O)c1cc(=O)[nH]c2ccccc12
1,CID3244534,CC1CCN(CCC(=O)N2CCCc3c2c(=O)oc2ccc(O)cc32)CC1
1,CID577583,Cc1ccc(/C=N/c2ccccc2C(N)=O)o1
1,CID697152,COc1cc(C(=O)Oc2cc(C)cc(C)c2)cc(OC)c1OC
1,CID6138846,COc1ccc(/C(O)=C2/C(=O)C(=O)N(CCN(C)C)C2c2ccc(OC)c(OC)c2)c(C)c1
1,CID2920363,O=C1NC(=O)C2=Cc3ccc(O)cc3OC2(O)N1
1,CID2213249,CC(C)(C)c1ccc(C(=O)NNC(=O)C(=O)N2CCCCC2)cc1
1,CID2056359,O=C(NCc1ccccc1)c1ccc(C(=O)N(C2CCCCC2)C2CCCCC2)cc1
1,CID2120260,COc1cccc(NC(=O)COC(=O)c2c(-c3ccccc3)noc2C)c1
1,CID1254592,COc1ccc2oc(-c3ccc(C)c(NC(=O)CSc4ccc(Cl)cc4)c3)nc2c1
1,CID1254594,CCc1nnc2sc(-c3ccc(NC(=O)CSc4ccc(Cl)cc4)cc3)nn12
1,CID859016,S=C(NCc1ccco1)N1CCN(Cc2ccco2)CC1
0,CID65549,CCNC(=O)c1nc[nH]c1C(=O)NCC
1,CID2371933,Cc1nn(-c2cccc(C(F)(F)F)c2)c(Cl)c1/C=N/n1cnnc1
1,CID5456435,COC1=C/C(=C\NNC(=O)c2ccccc2NC(=O)c2ccc(OC)cc2)C=CC1=O
1,CID4218803,COc1ccccc1N1CCN(CC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)CC1
1,CID2219744,CCc1ccc(OCCCOc2ccc(C=O)cc2)cc1
1,CID769180,O=C(c1ccccc1)c1cc2c(cc1[N+](=O)[O-])OCCO2
1,CID3242311,O=C(Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC3)ccc21)Nc1cccc(C(F)(F)F)c1
1,CID3242310,O=c1[nH]c2ccsc2c(=O)n1-c1ccc(F)c(Cl)c1
1,CID3242313,CCC(=O)N1CCc2cc(Br)cc(S(=O)(=O)N3CCN(C(=O)c4ccco4)CC3)c21
1,CID3242312,CCn1c(=O)cc(SCC(=O)NCCCN2CCN(c3ccccc3F)CC2)c2ccccc21
1,CID3242314,Cc1ccc(CS(=O)(=O)CCC(=O)NCc2ccc3c(c2)OCO3)cc1
1,CID3242317,COc1ccc(C(CC(=O)O)NC(=O)c2cccs2)cc1
1,CID3242316,CN(C)C(=O)c1ccc(COc2ccccc2Br)o1
0,CID3242319,Cc1ccc(Cl)cc1N1CCN(C(=O)C2CCN(S(=O)(=O)c3cnc[nH]3)CC2)CC1
0,CID662266,CCOc1cccc(-c2nnc3sc(-c4ccco4)nn23)c1
0,CID662265,CC(C)OCCCn1c(=N)c(C(N)=S)cc2c(=O)n3ccccc3nc21
0,CID662264,CCCNC(=O)c1c(N)n(CC2CCCO2)c2nc3ccccc3nc12
0,CID662263,Clc1cccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)c1
0,CID662262,COc1ccc(C(=O)CSc2nnc(-c3ccccn3)n2Cc2ccco2)cc1
1,CID662261,COc1cc(-c2nnc3sc(C4CCCCC4)nn23)cc(OC)c1OC
1,CID662260,CCCCCCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(CC)CC1
1,CID309333,CCOC(=O)CSc1nc(=O)cc(N)[nH]1
1,CID741879,N=c1c2c3c(sc2ncn1Cc1ccco1)CCCCC3
1,CID1299274,CCOC(=O)c1ccc(COC(=O)CNS(=O)(=O)c2ccccc2)cc1
1,CID1299275,Cn1c(CN2CCOCC2)nnc1SCC(=O)Nc1ccc2c(c1)OCCO2
0,CID662327,Cc1ccc(OCC(=O)N(Cc2ccc(N(C)C)cc2)C2CCS(=O)(=O)C2)cc1
1,CID741871,CCC(=O)Nc1sc2c(c1C#N)CC(C)(C)NC2(C)C
1,CID657803,Cn1c(Cl)cnc1C1CC(=O)c2cc(Cl)ccc2O1
1,CID657802,CC(=O)n1cc(C2C(=O)CCCC2=O)c2ccccc21
0,CID657801,CCCCOC(=O)n1c(=O)oc2ccccc21
1,CID657800,CN1C(=O)N(C)C2C1N(CN1CCCCC1)C(=O)N2CN1CCCCC1
1,CID657807,Cn1c(=O)c2c(nc(NCc3ccc4c(c3)OCO4)n2Cc2ccccc2F)n(C)c1=O
1,CID657806,Cn1c(NCc2ccccc2)nc2c1c(=O)n(Cc1ccc(Br)cc1)c(=O)n2C
1,CID657804,Cn1c(NCc2ccco2)nc2c1c(=O)n(Cc1ccc(Cl)c(Cl)c1)c(=O)n2C
0,CID662322,CC(C)OC(=O)CSc1nnc(-c2ccncc2)n1N
1,CID657809,CCOc1ccc(Br)c(C2(O)CC(C)N(C)CC2C)c1
1,CID9551907,CCC1=C/C(=C(\Cc2ccccn2)NO)C(=O)C=C1O
1,CID4405388,O=C(NC1CCCC1)C1C2C=CC3(CN(Cc4cccs4)C(=O)C13)O2
1,CID867569,CN(C)c1ccc(NC(=O)c2cccc(N3C(=O)CCC3=O)c2)cc1
1,CID656051,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ncn[nH]1
0,CID867565,C(=N/n1cnnc1)\c1cn(Cc2ccccc2)c2ccccc12
0,CID867564,O=C(Nc1nc2ccccc2n1Cc1ccccc1)c1ccco1
1,CID3700159,CCOC(=O)C1CCCCN1Cc1ccc(F)c(Br)c1
1,CID2921011,COCCNC(=S)NC12CC3CC(CC(C3)C1)C2
1,CID700001,COc1ccc2cc(C(=O)NCC(=O)O)sc(=O)c2c1OC
1,CID700002,CCOC(=O)c1ccc(NC(=S)NCc2cccnc2)cc1
1,CID700004,COC(=O)c1cc2ccc(OC)c(OC)c2c(=O)s1
1,CID2296969,C=CCNCCCCOc1ccc(C)cc1[N+](=O)[O-]
1,CID2476667,COc1ccc(CNc2nc(S(=O)(=O)c3ccccc3)c(Cl)s2)cc1OC
1,CID2476666,O=S(=O)(c1ccccc1)c1nc(Nc2cccc(O)c2)sc1Cl
0,CID1164165,COc1ccccc1NC(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1
1,CID824474,CCOC(=O)c1sc(N(C)C)nc1-c1ccccc1
1,CID2057402,CCCCCc1nnc(NC(=O)OCCC)s1
1,CID2958557,COc1cccc(S(=O)(=O)NCc2ccc(C(=O)NCC3CCCO3)cc2)c1
1,CID1257023,O=C(c1cc(-c2cccnc2)nc2ccc(Br)cc12)N1CCC2(CC1)OCCO2
1,CID5340822,O=C1C=CC(=CNCC2COc3ccccc3O2)C=C1
0,CID656059,O=C1/C(=N\n2cnnc2)c2ccccc2N1Cc1ccccc1
0,CID656058,COc1cc(NC(=O)Cn2nnc(-c3ccncc3)n2)cc(OC)c1
1,CID754937,CC1(C)COC(Nc2ccc(Cl)cc2)=N1
1,CID2286863,CC(C)NC(=O)C(=O)NC1CCCCCC1
1,CID948520,Cc1ccc2occ(/C=N/c3ncn[nH]3)c(=O)c2c1
1,CID987674,O=C1c2ccccc2C(=O)N1c1ncc(Cc2ccc(Cl)cc2)s1
1,CID2849488,Cc1cc2c(c(=O)n1CCN(C)C)C(c1ccc(Cl)cc1)C(C#N)=C(N)O2
1,CID5666251,CC1=CC(=O)/C(=C/NCc2ccncc2)C=C1
1,CID987672,Cc1cc(C(=O)O)ccc1-n1c(C)cc(C=C2C(=O)c3ccccc3C2=O)c1C
1,CID3705659,C=CCn1c(SCc2ccc(C#N)cc2)nnc1-c1ccc(C)cc1
1,CID836479,CSc1cccc(NS(=O)(=O)c2ccccc2)c1
0,CID685920,Cc1c(C(=O)N2CCCCC2)sc(N)c1C#N
1,CID1040497,Cc1ccc(S(=O)(=O)N2CCN(Cc3cc(C(C)C)ccc3O)CC2)cc1
1,CID2355186,CC1CCN(C(=O)COC(=O)c2n[nH]c3ccccc23)CC1
1,CID973895,CCc1nc(SCC(=O)Nc2ccnc3ccccc23)n[nH]1
0,CID973892,O=C(CSC1=NCCS1)Nc1ccnc2ccccc12
0,CID973891,Cc1ccc(Nc2nc(=O)c3cccnc3s2)cc1
0,CID2196012,Cc1ccc(C(=O)NCc2nnc(SCC(=O)Nc3sc4c(c3C#N)CCCC4)n2C)cc1
1,CID1319508,CC(=O)Nc1ccc(NC(=O)CN(c2ccccc2Cl)S(C)(=O)=O)cc1
1,CID2902670,O=S(=O)(c1ccc2ccccc2c1)N1CCN(C2CCN(Cc3ccccc3)CC2)CC1
1,CID780821,Cc1cccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)c1
1,CID4034937,COc1ccc(CCNC(=O)CCC(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1OC
1,CID1076450,Cc1ccc(S(=O)(=O)N(CC(=O)N2CCC(C(N)=O)CC2)c2cccc(C(F)(F)F)c2)cc1
1,CID1590140,CCCOC(=O)c1ccc(Nc2nc(=O)cc(C)[nH]2)cc1
1,CID657541,CC(C)N(O)C(=O)NC(C)(C)C
1,CID2767658,O=c1cc(-c2ccccc2)n(S(=O)(=O)c2ccc3ccccc3c2)o1
1,CID16188130,Cn1cccc1/C=N/NC(=O)Cc1ccc(Br)c2ccccc12
1,CID2767650,Cc1cc(C)c(C#N)c(SC(F)F)n1
0,CID2064344,C=CCn1c(Cc2csc(N)n2)nnc1SCC(=O)Nc1ccc(C(=O)OCC)cc1
1,CID424338,c1ccc2c(c1)Cn1c-2nc2ccccc21
1,CID4615864,CC(C)CC(Nc1nc(Cl)ccc1[N+](=O)[O-])C(=O)O
1,CID2535506,CN(C)S(=O)(=O)c1cccc(C(=O)OCC(=O)N2c3ccccc3NC(=O)C2(C)C)c1
1,CID827929,COc1ccc(OCc2ccc(C(=O)N3CCOCC3)cc2)cc1
1,CID776274,O=C(NCc1cccnc1)c1ccc(Cl)cc1[N+](=O)[O-]
1,CID565938,COc1cccc(C2C(C(C)=O)=C(O)C(=O)N2Cc2ccco2)c1
1,CID776272,O=C(c1ccc(Cl)cc1[N+](=O)[O-])N1CCc2ccccc2C1
1,CID2979988,COC(=O)c1cc(NC(=O)CC2C(=O)NCCN2C(=O)c2ccccc2)cc(C(=O)OC)c1
1,CID2623466,N#CCSc1nnc(Cc2cccs2)n1C1CCCCC1
1,CID2669477,CC(C)(C)NC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12
1,CID2669474,COc1ccc(C(=O)NC(C)(C)C)cc1S(=O)(=O)N1CCCC1
1,CID3248311,O=C(Nc1nc2ccccc2[nH]1)C12CC3CC(CC(C3)C1)C2
0,CID3244344,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)cn2)c1C
1,CID5346289,Cc1ccc(C(=O)/C=C/c2ccccc2OCc2ccccc2)cc1
1,CID773380,COc1ccccc1C(=O)NNC(=O)c1ccncc1
1,CID895405,CCCC(=O)NC(=S)Nc1ccc(NC(=O)C(C)C)c(OC)c1
1,CID2445726,O=C1CN(C(=O)CNC(=O)c2cccc(Cl)c2)c2ccccc2N1
1,CID4553004,CCCCN(Cc1ccccc1)S(=O)(=O)c1ccc2[nH]c(=O)oc2c1
1,CID5345950,Cn1cc(/C=C/c2nc3ccccc3c(=O)n2-c2cccc([N+](=O)[O-])c2)c2ccccc21
1,CID2537908,Clc1ccc(OCCN2CCN(c3ncnc4sccc34)CC2)cc1
1,CID2446706,C=C1c2ccccc2NC(=S)N1Cc1ccc2c(c1)OCO2
1,CID1262866,C=CCn1c(SCC(=O)N2CCN(c3ccc(F)cc3)CC2)nnc1-c1cccs1
1,CID2354633,O=C(OCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1OCc1ccccc1
1,CID654774,CCCn1c(O)c(C(=O)NCc2ccc(OC)c(OC)c2)c(=O)c2ccccc21
1,CID654775,Cc1cc(NC(=O)CCC(=O)N(CCc2ccccc2)C(C(=O)NC2CCCC2)c2ccco2)no1
1,CID654776,CCCCN(C(=O)Cn1nnc2ccccc21)C(C(=O)NCc1ccco1)c1ccncc1
0,CID654777,Cc1ccc2nc(NCCO)nc(-c3ccccc3)c2c1
1,CID654770,c1ccc(Oc2nc(NCc3ccco3)nc(NCc3ccco3)n2)cc1
1,CID654771,Cc1ccc2nsnc2c1S(=O)(=O)N(Cc1ccco1)Cc1cc2cccc(C)c2[nH]c1=O
1,CID654772,CCOc1ccc2[nH]c(=O)c(CN(CCCO)C(C)=O)cc2c1
1,CID654773,O=C1CCCC2=C1C(Cc1ccccc1)C1=C(CCCC1=O)O2
1,CID2969992,CCc1ccc(NC2=NC(C(=O)NC3CCCCC3)CC(=O)N2)cc1
1,CID5307539,CCOc1ccc(C2N(c3ccc(OC)cc3)C(=O)C3CCCN32)cc1OC
1,CID5307538,O=C(NCC1CCCO1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2=O
0,CID1245776,Cc1occc1C(=O)Nc1nnc(-c2ccncc2)s1
1,CID609340,Cc1sc2ncn3ncnc3c2c1C
1,CID5307533,CC(C)Cc1cc(C(=O)Nc2cc(Cl)ccc2Cl)no1
1,CID5307532,CCOC(=O)N1CCN(c2c(N3CCC(N4CCCCC4)CC3)c(=O)c2=O)CC1
1,CID5307531,CCCc1cc(C(=O)NCCc2ccccc2)no1
0,CID5307537,Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)NCC1CCCO1
0,CID5307536,c1ccc2c(c1)nc(NC1CCCCC1)c1nncn12
1,CID5307535,O=C(NCCc1ccccc1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2=O
1,CID5307534,Cc1ccc2c(c1)NC(=O)C(CC(=O)O)O2
1,CID2386763,CNS(=O)(=O)c1cccc(C(=O)OCc2csc(-c3ccccc3)n2)c1
1,CID2386764,Cc1ccsc1C(=O)OCC(=O)NCc1ccc2c(c1)OCO2
1,CID1383732,O=C(Nc1ccc(Oc2ccccc2)cc1)C1CCN(c2c3c(nc4ncnn24)CCC3)CC1
1,CID1478566,COC(=O)c1nn(-c2ccccc2)c(=O)cc1Oc1ccc(Cl)cc1
1,CID301541,O=C(O)C1CC1c1ccc(Br)cc1
1,CID2249427,COc1ccccc1NC(=O)C(=O)NCc1ccccc1
1,CID2249424,C=CCNC(=O)C(=O)Nc1ccccc1OC
0,CID5308219,Cc1ccc(NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1F
1,CID5308218,O=C(c1ccc(CNc2c(N3CCOCC3)c(=O)c2=O)cc1)N1CC=C(c2ccccc2)CC1
1,CID5308216,CC1CCc2nn(CC(=O)N3CCN(C(=O)c4ccco4)CC3)cc2C1
1,CID5308215,COc1cccc(-c2nn(C)c3sc(C(=O)N4CCOCC4)cc23)c1
1,CID5308214,COc1ccc(-n2c(Cc3cccn3C)nnc2SCC(=O)Nc2ccc3c(c2)OCO3)cc1
1,CID5308213,Cc1cccc(N2CCN(c3nc4ccc(Cl)cc4n4cnnc34)CC2)c1C
1,CID5308212,CCOC(=O)Cc1csc(NC(=O)C2CCCN(S(=O)(=O)c3cnc[nH]3)C2)n1
0,CID5308211,CCOC(=O)N1CCC(N2C(=O)c3ccccc3C2Nc2cccnc2)CC1
1,CID2953834,CCCN1C(=O)c2ccc(C(=O)Nc3cc(C)on3)cc2C1=O
1,CID5310429,Cc1cccn2cc(CCNS(=O)(=O)c3ccc4c(c3)OCCO4)nc12
0,CID1246132,O=C(NCCN1CCCCC1)Nc1ccc(F)c(Cl)c1
1,CID1778458,O=C1N/C(=C/c2cccn2-c2ccc(F)cc2)C(=O)N1Cc1ccccc1
1,CID2841583,CC1(C)CC(=O)C(=CNCC2CCCO2)C(=O)C1
1,CID5310425,O=C(Cc1ccccc1)NCCc1cn2ccsc2n1
1,CID5310427,CCN1CCN(CC(=O)Nc2ccc3c(c2)OCO3)C(=O)C1=O
1,CID5310426,COc1ccccc1CNC(=O)c1cnc2ccccn2c1=O
1,CID5310423,O=C(Cn1cnc2c(nnn2-c2ccccc2)c1=O)NCc1ccco1
1,CID5310422,CCOC(=O)C1CCN(S(=O)(=O)c2c(C)n(C)c(=O)n(C)c2=O)CC1
1,CID895182,O=C(c1ccccc1SCc1ccccc1)N1CCCCCC1
1,CID1016333,COc1ccc(NC(=O)CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(OC)c(OC)c2)c(OC)c1
1,CID1294439,CS(=O)(=O)N(CC(=O)Nc1ccccc1)Cc1ccc(Cl)cc1
1,CID2128431,Cc1noc(C)c1COC(=O)CN(C)S(=O)(=O)c1ccc(Cl)cc1
1,CID2128432,Cc1c(NC(=O)COc2ncnc3c(Cl)cc(Cl)cc23)c(=O)n(-c2ccccc2)n1C
1,CID2162431,CCC(=O)N1CCN(CCNC=C2C(=O)CC(c3cccs3)CC2=O)CC1
1,CID2128437,COc1cc(NC(=O)c2cccnc2SC)cc(OC)c1
1,CID1306016,COc1cc(C)c(C)cc1S(=O)(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1
1,CID2915605,CC1(C)C(=O)C2(CCCCC2)C(=O)OC1C(=O)c1ccccc1
1,CID2915609,O=C(CCCOc1ccccc1)NCC1CCCO1
1,CID2607891,CN(C)S(=O)(=O)c1ccc(NC(=O)CSc2ncnc3ccccc23)cc1
1,CID655427,O=C1c2ccccc2C(=O)N1CCCCN1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1
1,CID655426,O=C(Nc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cn1)c1ccco1
0,CID655425,Cc1cc2nc(C3CCN(Cc4nnnn4Cc4cccs4)CC3)[nH]c2cc1C
1,CID655424,O=C1CC(C(=O)N(c2cccc(F)c2)C(C(=O)NC2CCCC2)c2ccccn2)CS1
0,CID655423,CC(=O)NC(Cc1ccccc1)C(=O)N1CCN(C(=O)c2cccs2)CC1
0,CID655422,O=C(c1ccc(Cl)cc1)C12CN3CN(CN(C3)C1)C2
0,CID655421,CCOc1ccc(-c2nnc(-c3cccnc3)o2)cc1OCC
1,CID2206977,COc1ccc(NC(=O)Nc2ccc(C)cc2OC(F)F)cc1OC
1,CID1752547,O=C(NCCCCNC(=O)c1cccs1)c1cccs1
0,CID655429,CCOc1nc(-c2ccccc2)ccc1-c1noc(COC)n1
1,CID655428,O=C(N1CCOCC1)N1CCOCC1
1,CID2202984,CCOc1ccccc1-c1nc(-c2ccc(NC(=O)Cc3ccccc3OC)cc2)no1
1,CID2846152,CC1CN(CCc2ccccc2)CC(C)O1
1,CID2385861,Cn1cnnc1SCC(=O)Nc1cccc(C(=O)O)c1
1,CID2950562,COCCCNC(=O)C12CCC(C)(C(=O)C1)C2(C)C
